"ag_id","groupname","year","ag_irrelevant_flag","ag_monop_flag","ag_dominant_flag","ln_ag_area_sqkm","ag_pop","ln_ag_pop","ag_egip_share","ag_excl_share","ag_rlvt_share","ag_irrlvt_share","ag_up2jun_share","ag_excl_incr","ag_excl_decr","ag_onset_ko_flag","ag_onset_ko_terr_flag","ag_onset_ko_gov_flag","ag_incidence_flag","ag_incidence_terr_flag","ag_incidence_gov_flag","ag_incidence_flag_lag","ag_incidence_terr_flag_lag","ag_incidence_gov_flag_lag","ag_warhist","ag_peaceyears","ag_warhist_terr","ag_peaceyears_terr","ag_warhist_gov","ag_peaceyears_gov"
71023000,"Qiang",1989,0,0,0,15.8362988208925,110810,5.04457895487661,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
71023000,"Qiang",1990,0,0,0,15.8362988208925,224960,5.35210530333973,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
71032000,"Xibe",1946,0,0,0,15.5165071146713,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71032000,"Xibe",1947,0,0,0,15.5165071146713,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
71032000,"Xibe",1948,0,0,0,15.5165071146713,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
71033000,"Blang",1978,1,0,0,15.4065431455451,94040,4.9733126204529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
71032000,"Xibe",1949,1,0,0,15.5165071146713,57190,4.75732009654667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
71027000,"Tujia",1958,1,0,0,16.0645217136649,504460,5.70282673555215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12
71023000,"Qiang",1991,0,0,0,15.8362988208925,228040,5.35801103233209,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
74002000,"Burakumin",1984,1,0,0,,954570,5.97980778134052,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
74002000,"Burakumin",1985,1,0,0,,959920,5.98223504032469,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
71301000,"Indigenous/Aboriginal Taiwanese",1972,1,0,0,16.2728051418895,304410,5.48345891509421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
71032000,"Xibe",1950,1,0,0,15.5165071146713,57190,4.75732009654667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
71301000,"Indigenous/Aboriginal Taiwanese",1973,1,0,0,16.2728051418895,310100,5.49150176623733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
71033000,"Blang",1979,1,0,0,15.4065431455451,95270,4.97895616521759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
71027000,"Tujia",1959,1,0,0,16.0645217136649,510430,5.70793619167622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13
71023000,"Qiang",1992,0,0,0,15.8362988208925,230890,5.36340512374063,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
74002000,"Burakumin",1986,1,0,0,,964430,5.98427071127801,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
71032000,"Xibe",1951,1,0,0,15.5165071146713,57730,4.76140155749863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
74002000,"Burakumin",1987,1,0,0,,968190,5.98596059269524,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
71301000,"Indigenous/Aboriginal Taiwanese",1974,1,0,0,16.2728051418895,315700,5.49927458189222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
71033000,"Blang",1980,1,0,0,15.4065431455451,96540,4.98470729448267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
71027000,"Tujia",1960,1,0,0,16.0645217136649,507550,5.70547883211131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14
74005000,"Okinawans",2006,0,0,0,14.960372362793,1264650,6.10197034835718,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
71301000,"Indigenous/Aboriginal Taiwanese",1975,1,0,0,16.2728051418895,321500,5.50718097726024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
71027000,"Tujia",1961,1,0,0,16.0645217136649,502880,5.70146436367351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
71032000,"Xibe",1952,1,0,0,15.5165071146713,56020,4.74834310448755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6
74005000,"Okinawans",2007,0,0,0,14.960372362793,1265150,6.10214201982827,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,55
74002000,"Burakumin",1988,1,0,0,,971480,5.98743386414419,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
71301000,"Indigenous/Aboriginal Taiwanese",1976,1,0,0,16.2728051418895,328030,5.5159135639515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
71033000,"Blang",1981,1,0,0,15.4065431455451,97850,4.99056082999402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
71032000,"Xibe",1953,1,0,0,15.5165071146713,56960,4.7555699806288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7
71033000,"Blang",1982,1,0,0,15.4065431455451,99210,4.99655544963337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
75003000,"Bodo",2008,0,0,0,15.1975372235294,1190860,6.07586070791327,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,61
75003000,"Bodo",2009,0,0,0,15.1975372235294,1207740,6.08197345024649,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,2,4,2,4,0,62
74005000,"Okinawans",2008,0,0,0,14.960372362793,1265450,6.1022449901477,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,56
74002000,"Burakumin",1989,1,0,0,,974660,5.98885314300551,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
71301000,"Indigenous/Aboriginal Taiwanese",1977,1,0,0,16.2728051418895,334620,5.5245518948752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
71032000,"Xibe",1954,1,0,0,15.5165071146713,57990,4.76335310874822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8
71301000,"Indigenous/Aboriginal Taiwanese",1978,1,0,0,16.2728051418895,340850,5.53256329833448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
71033000,"Blang",1983,1,0,0,15.4065431455451,100630,5.00272747268983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
75003000,"Bodo",2010,0,0,0,15.1975372235294,1224610,6.08799780150432,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,0,63
74005000,"Okinawans",2009,0,0,0,14.960372362793,1265520,6.10226901304307,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,57,0,57,0,57
74002000,"Burakumin",1990,1,0,0,,978010,5.99034329540377,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
71032000,"Xibe",1955,1,0,0,15.5165071146713,59160,4.77202816532485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9
74002000,"Burakumin",1991,1,0,0,,981620,5.99194339833463,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
71301000,"Indigenous/Aboriginal Taiwanese",1979,1,0,0,16.2728051418895,347460,5.54090481531702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
71033000,"Blang",1984,1,0,0,15.4065431455451,102130,5.00915333190771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
75003000,"Bodo",2011,0,0,0,15.1975372235294,1241490,6.09394322573327,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,64
74005000,"Okinawans",2010,0,0,0,14.960372362793,1265360,6.10221410161527,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,58
71032000,"Xibe",1956,1,0,0,15.5165071146713,60370,4.78082117585347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10
74005000,"Okinawans",2011,0,0,0,14.960372362793,1264970,6.10208022591583,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,59
74002000,"Burakumin",1992,1,0,0,,985420,5.99362137243198,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
71301000,"Indigenous/Aboriginal Taiwanese",1980,1,0,0,16.2728051418895,354090,5.54911366184384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
71033000,"Blang",1985,1,0,0,15.4065431455451,103730,5.01590437789555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
75003000,"Bodo",2012,0,0,0,15.1975372235294,1257560,6.09952871503793,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,65
71032000,"Xibe",1957,1,0,0,15.5165071146713,61740,4.79056662514608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11
75003000,"Bodo",2013,0,0,0,15.1975372235294,1273390,6.10496143500334,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,3,2,3,2,0,66
74005000,"Okinawans",2012,0,0,0,14.960372362793,1262440,6.10121074656248,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,60
74002000,"Burakumin",1993,1,0,0,,989230,5.99529727857168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
71301000,"Indigenous/Aboriginal Taiwanese",1981,1,0,0,16.2728051418895,360600,5.55702572238638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
71033000,"Blang",1986,1,0,0,15.4065431455451,105430,5.02296420651799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
71032000,"Xibe",1958,1,0,0,15.5165071146713,63060,4.79975396641189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12
71033000,"Blang",1987,1,0,0,15.4065431455451,107220,5.03027580288929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
75003000,"Bodo",2014,0,0,0,15.1975372235294,1289110,6.11028997736484,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,4,0,4,0,0,67
74005000,"Okinawans",2013,0,0,0,14.960372362793,1260240,6.10045325999866,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,61
74002000,"Burakumin",1994,1,0,0,,992780,5.99685301952096,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
71301000,"Indigenous/Aboriginal Taiwanese",1982,1,0,0,16.2728051418895,367100,5.56478438450399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
71032000,"Xibe",1959,1,0,0,15.5165071146713,63800,4.80482067872116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13
71301000,"Indigenous/Aboriginal Taiwanese",1983,1,0,0,16.2728051418895,373060,5.57177868589273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
71301000,"Indigenous/Aboriginal Taiwanese",1984,1,0,0,16.2728051418895,378600,5.57818060962778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
71033000,"Blang",1988,1,0,0,15.4065431455451,109040,5.03758584282662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
75003000,"Bodo",2015,0,0,0,15.1975372235294,1304790,6.1155406195823,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,68
74005000,"Okinawans",2014,0,0,0,14.960372362793,1258190,6.09974622912265,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,62
74005000,"Okinawans",2015,0,0,0,14.960372362793,1256470,6.09915212365681,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,63
74002000,"Burakumin",1995,1,0,0,,995890,5.99821137152487,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
74002000,"Burakumin",1996,1,0,0,,998520,5.99935676805765,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
71032000,"Xibe",1960,1,0,0,15.5165071146713,63440,4.80236317430955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14
74002000,"Burakumin",1997,1,0,0,,875640,5.94232559230029,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
71301000,"Indigenous/Aboriginal Taiwanese",1985,1,0,0,16.2728051418895,383830,5.58413891600987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
71033000,"Blang",1989,1,0,0,15.4065431455451,110810,5.04457895487661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
75003000,"Bodo",2016,0,0,0,15.1975372235294,1304790,6.1155406195823,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,69
74005000,"Okinawans",2016,0,0,0,14.960372362793,1256470,6.09915212365681,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,64
71032000,"Xibe",1961,1,0,0,15.5165071146713,62860,4.79837437668156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
74005000,"Okinawans",2017,0,0,0,14.960372362793,1256470,6.09915212365681,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,65
74002000,"Burakumin",1998,1,0,0,,877280,5.94313822853941,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
71301000,"Indigenous/Aboriginal Taiwanese",1986,1,0,0,16.2728051418895,388230,5.58908909192573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
71033000,"Blang",1990,0,0,0,15.4065431455451,112480,5.05107530767575,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
75003000,"Bodo",2017,0,0,0,15.1975372235294,1304790,6.1155406195823,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,70
71032000,"Xibe",1962,1,0,0,15.5165071146713,63700,4.80413943233535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16
75007000,"Indigenous Tripuri",1947,0,0,0,15.4684753444826,371540,5.57000557676179,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75001000,"Assamese (non-SC/ST/OBCs)",1947,0,0,0,16.7852467037398,5201590,6.71613611722645,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74002000,"Burakumin",1999,1,0,0,,878720,5.94385051122064,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
71301000,"Indigenous/Aboriginal Taiwanese",1987,1,0,0,16.2728051418895,392340,5.59366258774641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
71033000,"Blang",1991,0,0,0,15.4065431455451,114020,5.05698103666811,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
71032000,"Xibe",1963,1,0,0,15.5165071146713,65740,4.81782969974561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17
75007000,"Indigenous Tripuri",1948,0,0,0,15.4684331364065,371540,5.57000557676179,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
75001000,"Assamese (non-SC/ST/OBCs)",1948,0,0,0,16.7852467037398,5201590,6.71613611722645,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74002000,"Burakumin",2000,1,0,0,,880040,5.9445024123598,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
71301000,"Indigenous/Aboriginal Taiwanese",1988,1,0,0,16.2728051418895,396790,5.5985607184228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
71033000,"Blang",1992,0,0,0,15.4065431455451,115440,5.06235631808544,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
75007000,"Indigenous Tripuri",1949,0,0,0,15.4684331364065,369870,5.56804910730127,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
71032000,"Xibe",1964,1,0,0,15.5165071146713,67870,4.83167784919147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18
75007000,"Indigenous Tripuri",1950,0,0,0,15.4684331364065,369870,5.56804910730127,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
75001000,"Assamese (non-SC/ST/OBCs)",1949,0,0,0,16.7852467037398,5178180,6.71417714297951,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
74002000,"Burakumin",2001,1,0,0,,881260,5.94510405813583,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
71301000,"Indigenous/Aboriginal Taiwanese",1989,1,0,0,16.2728051418895,401110,5.60326348943286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
71033000,"Blang",1993,0,0,0,15.4065431455451,116770,5.06733128020817,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
71032000,"Xibe",1965,1,0,0,15.5165071146713,69770,4.84366872297914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
75007000,"Indigenous Tripuri",1951,0,0,0,15.4684331364065,376170,5.57538415709959,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
75001000,"Assamese (non-SC/ST/OBCs)",1950,0,0,0,16.7852467037398,5178180,6.71417714297951,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
74002000,"Burakumin",2002,1,0,0,,882340,5.9456359679783,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
71301000,"Indigenous/Aboriginal Taiwanese",1990,1,0,0,16.2728051418895,405580,5.608076530882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
71032000,"Xibe",1966,1,0,0,15.5165071146713,71760,4.85588243003604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
71301000,"Indigenous/Aboriginal Taiwanese",1991,1,0,0,16.2728051418895,410070,5.61285799822914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
71033000,"Blang",1994,0,0,0,15.4065431455451,118030,5.07199240712418,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
75007000,"Indigenous Tripuri",1952,0,0,0,15.4684331364065,382780,5.58294923810023,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
75001000,"Assamese (non-SC/ST/OBCs)",1951,0,0,0,16.7852467037398,5266420,6.72151549138395,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
74002000,"Burakumin",2003,1,0,0,,883290,5.94610331368223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0,51,0,51
71032000,"Xibe",1967,1,0,0,15.5165071146713,73650,4.86717275117865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
74002000,"Burakumin",2004,1,0,0,,884100,5.94650139056959,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52
71301000,"Indigenous/Aboriginal Taiwanese",1992,1,0,0,16.2728051418895,414080,5.61708425465259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
71033000,"Blang",1995,0,0,0,15.4065431455451,119260,5.07649480500972,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
75007000,"Indigenous Tripuri",1953,0,0,0,15.4684331364065,389680,5.59070811656371,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6
75001000,"Assamese (non-SC/ST/OBCs)",1952,0,0,0,16.7852467037398,5358930,6.72907808419191,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
71032000,"Xibe",1968,1,0,0,15.5165071146713,75680,4.87898112339374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
75001000,"Assamese (non-SC/ST/OBCs)",1953,0,0,0,16.7852467037398,5455530,6.73683694830554,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6
74002000,"Burakumin",2005,1,0,0,,884750,5.94682057130955,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,53,0,53
71301000,"Indigenous/Aboriginal Taiwanese",1993,1,0,0,16.2728051418895,417980,5.62115550163762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
71033000,"Blang",1996,0,0,0,15.4065431455451,120460,5.08084285883456,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
75007000,"Indigenous Tripuri",1954,0,0,0,15.4684331364065,396840,5.59861544096133,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7
71032000,"Xibe",1969,1,0,0,15.5165071146713,77870,4.89137017469615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
75007000,"Indigenous Tripuri",1955,0,0,0,15.4684331364065,404260,5.60666077166095,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8
75001000,"Assamese (non-SC/ST/OBCs)",1954,0,0,0,16.7852467037398,5555760,6.74474347663957,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7
74002000,"Burakumin",2006,1,0,0,,885250,5.94706593543015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
71301000,"Indigenous/Aboriginal Taiwanese",1994,1,0,0,16.2728051418895,421730,5.6250344958952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
71033000,"Blang",1997,0,0,0,15.4065431455451,121610,5.08496928847499,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,51
71032000,"Xibe",1970,1,0,0,15.5165071146713,79990,4.9030356967885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
71033000,"Blang",1998,0,0,0,15.4065431455451,122710,5.08887995610805,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52
75007000,"Indigenous Tripuri",1956,0,0,0,15.4684331364065,411940,5.61483396465813,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9
75001000,"Assamese (non-SC/ST/OBCs)",1955,0,0,0,16.7852467037398,5659590,6.75278497055451,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8
75001000,"Assamese (non-SC/ST/OBCs)",1956,0,0,0,16.7852467037398,5767100,6.76095748202849,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9
74002000,"Burakumin",2007,1,0,0,,885610,5.94724251180054,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,55,0,55
74002000,"Burakumin",2008,1,0,0,,885810,5.94734057877139,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,56,0,56
71301000,"Indigenous/Aboriginal Taiwanese",1995,1,0,0,16.2728051418895,425350,5.62874643714092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
71301000,"Indigenous/Aboriginal Taiwanese",1996,0,0,0,16.2728051418895,428830,5.63228516003059,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
75007000,"Indigenous Tripuri",1957,0,0,0,15.4684331364065,419890,5.6231355317074,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10
71032000,"Xibe",1971,1,0,0,15.5165071146713,82140,4.91455469851763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
75007000,"Indigenous Tripuri",1958,0,0,0,15.4684331364065,428120,5.63156551675454,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11
75001000,"Assamese (non-SC/ST/OBCs)",1957,0,0,0,16.7852467037398,5878460,6.76926356738564,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10
74002000,"Burakumin",2009,1,0,0,,885860,5.94736509205445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0,57,0,57
71301000,"Indigenous/Aboriginal Taiwanese",1997,0,0,0,16.2728051418895,432680,5.63616682103561,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
71033000,"Blang",1999,0,0,0,15.4065431455451,123740,5.09251011168398,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53,0,53,0,53
71032000,"Xibe",1972,1,0,0,15.5165071146713,84250,4.92556990954338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
71033000,"Blang",2000,0,0,0,15.4065431455451,124680,5.0957967936048,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
75007000,"Indigenous Tripuri",1959,0,0,0,15.4684331364065,436620,5.64010362530509,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12
75001000,"Assamese (non-SC/ST/OBCs)",1958,0,0,0,16.7852467037398,5993650,6.77769137866523,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11
74002000,"Burakumin",2010,1,0,0,,885750,5.94731116100522,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58,0,58,0,58
71301000,"Indigenous/Aboriginal Taiwanese",1998,0,0,0,16.2728051418895,436710,5.64019313672348,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
71032000,"Xibe",1973,1,0,0,15.5165071146713,86270,4.93585979803788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
71301000,"Indigenous/Aboriginal Taiwanese",1999,0,0,0,16.2728051418895,440210,5.64365990394993,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
